Date,Tank,Experiment,Aquarium,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp ,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity
12/3/2015,1,1,1,Coral,Ambient,0,10:00,34,2114.212646,2182.341175,25.53,8.024342366,38.08799562,25.11,7.966244194,38.36805245
12/3/2015,1,1,2,Algae,Ambient,0,10:00,36,2176.386487,2182.341175,26.15,8.155093758,38.16186652,25.11,7.966244194,38.36805245
12/3/2015,1,1,3,Rubble,Ambient,0,10:00,33,2172.537036,2182.341175,25.86,7.992578323,38.18266077,25.11,7.966244194,38.36805245
12/3/2015,1,1,4,Sand,Ambient,0,10:00,36,2173.622839,2182.341175,25.6,7.967655389,38.17810719,25.11,7.966244194,38.36805245
12/3/2015,1,1,5,Coral,Med,3,10:00,31,2134.680869,2190.959574,25.5,7.985965897,38.26231507,25.07,7.968507919,38.32686858
12/3/2015,1,1,6,Algae,Med,3,10:00,29,2176.533015,2190.959574,26.03,8.166999157,38.40986787,25.07,7.968507919,38.32686858
12/3/2015,1,1,7,Rubble,Med,3,10:00,29,2188.158192,2190.959574,25.64,7.972141495,38.2932616,25.07,7.968507919,38.32686858
12/3/2015,1,1,8,Sand,Med,3,10:00,24,2170.823984,2190.959574,25.55,7.985245318,38.32450105,25.07,7.968507919,38.32686858
12/3/2015,1,1,9,Coral,High,6,10:00,31,2117.383382,2185.24279,25.67,8.056037983,38.19365803,25,7.983035313,37.70938204
12/3/2015,1,1,10,Algae,High,6,10:00,29,2174.269001,2185.24279,25.77,8.133814675,38.18397445,25,7.983035313,37.70938204
12/3/2015,1,1,11,Rubble,High,6,10:00,27,2177.803509,2185.24279,25.87,8.022771542,37.80440516,25,7.983035313,37.70938204
12/3/2015,1,1,12,Sand,High,6,10:00,34,2176.800196,2185.24279,25.72,7.999658781,38.15169347,25,7.983035313,37.70938204
12/3/2015,2,1,13,Coral,Ambient,0,10:00,36,2106.011118,2182.341175,25.37,7.955763232,37.92384187,25.11,7.966244194,38.36805245
12/3/2015,2,1,14,Algae,Ambient,0,10:00,37,2159.842625,2182.341175,25.44,8.069535327,37.56733051,25.11,7.966244194,38.36805245
12/3/2015,2,1,15,Rubble,Ambient,0,10:00,37,2177.106166,2182.341175,25.22,7.969733913,38.27466752,25.11,7.966244194,38.36805245
12/3/2015,2,1,16,Sand,Ambient,0,10:00,38,2159.299303,2182.341175,25.48,7.955876946,38.4284873,25.11,7.966244194,38.36805245
12/3/2015,2,1,17,Coral,Med,3,10:00,31,2148.273476,2190.959574,25.75,7.946955943,37.75590881,25.07,7.968507919,38.32686858
12/3/2015,2,1,18,Algae,Med,3,10:00,31,2183.082361,2190.959574,25.35,8.064104353,38.46406513,25.07,7.968507919,38.32686858
12/3/2015,2,1,19,Rubble,Med,3,10:00,30,2180.56466,2190.959574,25.33,7.93438556,38.40618151,25.07,7.968507919,38.32686858
12/3/2015,2,1,20,Sand,Med,3,10:00,27,2171.33547,2190.959574,25.4,7.962086236,38.19736681,25.07,7.968507919,38.32686858
12/3/2015,2,1,21,Coral,High,6,10:00,28,2150.048021,2185.24279,25.45,7.990062164,36.29741418,25,7.983035313,37.70938204
12/3/2015,2,1,22,Algae,High,6,10:00,31,2174.758659,2185.24279,25.56,8.067772589,38.28625175,25,7.983035313,37.70938204
12/3/2015,2,1,23,Rubble,High,6,10:00,29,2174.599523,2185.24279,25.41,7.977135086,36.47760909,25,7.983035313,37.70938204
12/3/2015,2,1,24,Sand,High,6,10:00,30,2158.908816,2185.24279,25.3,7.997292442,38.43166336,25,7.983035313,37.70938204
12/3/2015,3,1,25,Coral,Ambient,0,10:00,30,2126.947298,2182.341175,25.19,7.978610934,38.07508403,25.11,7.966244194,38.36805245
12/3/2015,3,1,26,Algae,Ambient,0,10:00,38,2171.190117,2182.341175,25.1,7.944420583,38.22621686,25.11,7.966244194,38.36805245
12/3/2015,3,1,27,Rubble,Ambient,0,10:00,32,2176.267641,2182.341175,25.22,7.996759409,35.66531158,25.11,7.966244194,38.36805245
12/3/2015,3,1,28,Sand,Ambient,0,10:00,32,2171.176298,2182.341175,25.14,7.959055715,38.19233982,25.11,7.966244194,38.36805245
12/3/2015,3,1,29,Coral,Med,3,10:00,28,2122.643662,2190.959574,25.17,8.000860553,38.3170682,25.07,7.968507919,38.32686858
12/3/2015,3,1,30,Algae,Med,3,10:00,27,2154.143273,2190.959574,25.24,7.994781502,38.33269834,25.07,7.968507919,38.32686858
12/3/2015,3,1,31,Rubble,Med,3,10:00,30,2176.35454,2190.959574,25.18,7.955104314,38.23353476,25.07,7.968507919,38.32686858
12/3/2015,3,1,32,Sand,Med,3,10:00,27,2155.599874,2190.959574,25.15,7.94370711,38.40917403,25.07,7.968507919,38.32686858
12/3/2015,3,1,33,Coral,High,6,10:00,32,2134.51507,2185.24279,25.15,8.016355174,38.25895185,25,7.983035313,37.70938204
12/3/2015,3,1,34,Algae,High,6,10:00,29,2155.690024,2185.24279,25.28,8.029667756,38.14901411,25,7.983035313,37.70938204
12/3/2015,3,1,35,Rubble,High,6,10:00,29,2168.353182,2185.24279,25.1,7.914004668,38.37656082,25,7.983035313,37.70938204
12/3/2015,3,1,36,Sand,High,6,10:00,30,2175.477046,2185.24279,25.18,7.982133434,38.23353476,25,7.983035313,37.70938204
12/3/2015,1,1,1,Coral,Ambient,0,14:00,,2079.103285,2177.688904,26.78,8.164146237,38.07867907,26.05,7.967938601,38.31921336
12/3/2015,1,1,2,Algae,Ambient,0,14:00,,2182.499146,2177.688904,27.25,8.321504821,38.34328405,26.05,7.967938601,38.31921336
12/3/2015,1,1,3,Rubble,Ambient,0,14:00,,2154.234001,2177.688904,27.07,8.080894517,38.05775212,26.05,7.967938601,38.31921336
12/3/2015,1,1,4,Sand,Ambient,0,14:00,,2160.700224,2177.688904,26.99,7.991400958,38.34106099,26.05,7.967938601,38.31921336
12/3/2015,1,1,5,Coral,Med,3,14:00,,2102.892505,2186.631731,26.95,8.171669889,38.30160155,26.07,7.967651472,38.30245055
12/3/2015,1,1,6,Algae,Med,3,14:00,,2180.499771,2186.631731,27.37,8.376657911,38.24448527,26.07,7.967651472,38.30245055
12/3/2015,1,1,7,Rubble,Med,3,14:00,,2164.49871,2186.631731,27.08,8.114319668,38.33907704,26.07,7.967651472,38.30245055
12/3/2015,1,1,8,Sand,Med,3,14:00,,2158.960129,2186.631731,26.87,8.097282412,38.2951956,26.07,7.967651472,38.30245055
12/3/2015,1,1,9,Coral,High,6,14:00,,2084.410912,2182.090096,26.99,8.256703892,38.26852093,26.03,7.974963827,38.26213334
12/3/2015,1,1,10,Algae,High,6,14:00,,2186.107024,2182.090096,27.31,8.186384597,38.1496645,26.03,7.974963827,38.26213334
12/3/2015,1,1,11,Rubble,High,6,14:00,,2143.394235,2182.090096,27.46,8.236092239,38.24254469,26.03,7.974963827,38.26213334
12/3/2015,1,1,12,Sand,High,6,14:00,,2154.10776,2182.090096,27.06,8.144834109,38.35562219,26.03,7.974963827,38.26213334
12/3/2015,2,1,13,Coral,Ambient,0,14:00,,2090.236892,2177.688904,26.97,8.137784116,37.92254648,26.05,7.967938601,38.31921336
12/3/2015,2,1,14,Algae,Ambient,0,14:00,,2187.399748,2177.688904,26.56,8.184266659,38.18771503,26.05,7.967938601,38.31921336
12/3/2015,2,1,15,Rubble,Ambient,0,14:00,,2174.579805,2177.688904,26.72,8.04908294,38.05537112,26.05,7.967938601,38.31921336
12/3/2015,2,1,16,Sand,Ambient,0,14:00,,2157.081305,2177.688904,26.92,7.990732635,37.96352989,26.05,7.967938601,38.31921336
12/3/2015,2,1,17,Coral,Med,3,14:00,,2130.842938,2186.631731,26.47,8.099839965,38.18927499,26.07,7.967651472,38.30245055
12/3/2015,2,1,18,Algae,Med,3,14:00,,2174.127925,2186.631731,26.7,8.27123548,38.07187209,26.07,7.967651472,38.30245055
12/3/2015,2,1,19,Rubble,Med,3,14:00,,2163.708928,2186.631731,26.7,8.044333357,38.07187209,26.07,7.967651472,38.30245055
12/3/2015,2,1,20,Sand,Med,3,14:00,,2171.195693,2186.631731,26.71,8.047548581,37.99079077,26.07,7.967651472,38.30245055
12/3/2015,2,1,21,Coral,High,6,14:00,,2126.648645,2182.090096,27.01,8.229533004,38.32450626,26.03,7.974963827,38.26213334
12/3/2015,2,1,22,Algae,High,6,14:00,,2190.758474,2182.090096,27.31,8.396052617,38.1496645,26.03,7.974963827,38.26213334
12/3/2015,2,1,23,Rubble,High,6,14:00,,2164.867342,2182.090096,26.71,8.099650294,38.06362011,26.03,7.974963827,38.26213334
12/3/2015,2,1,24,Sand,High,6,14:00,,2181.532564,2182.090096,26.42,8.100580068,38.30414912,26.03,7.974963827,38.26213334
12/3/2015,3,1,25,Coral,Ambient,0,14:00,,2100.925611,2177.688904,26.26,8.049085843,38.21731014,26.05,7.967938601,38.31921336
12/3/2015,3,1,26,Algae,Ambient,0,14:00,,2186.255403,2177.688904,26.21,8.039716337,38.40626512,26.05,7.967938601,38.31921336
12/3/2015,3,1,27,Rubble,Ambient,0,14:00,,2176.081686,2177.688904,26.23,8.046157964,38.16878815,26.05,7.967938601,38.31921336
12/3/2015,3,1,28,Sand,Ambient,0,14:00,,2179.917736,2177.688904,26.1,7.987430324,38.02468011,26.05,7.967938601,38.31921336
12/3/2015,3,1,29,Coral,Med,3,14:00,,2115.735834,2186.631731,26.15,8.07258535,37.64695869,26.07,7.967651472,38.30245055
12/3/2015,3,1,30,Algae,Med,3,14:00,,2176.065755,2186.631731,26.42,8.134226616,38.23084436,26.07,7.967651472,38.30245055
12/3/2015,3,1,31,Rubble,Med,3,14:00,,2182.306421,2186.631731,26.33,8.06152452,38.08564464,26.07,7.967651472,38.30245055
12/3/2015,3,1,32,Sand,Med,3,14:00,,2172.076209,2186.631731,26.21,7.963958497,38.25903304,26.07,7.967651472,38.30245055
12/3/2015,3,1,33,Coral,High,6,14:00,,2138.855887,2182.090096,26.02,8.067759351,38.27050878,26.03,7.974963827,38.26213334
12/3/2015,3,1,34,Algae,High,6,14:00,,2177.526093,2182.090096,26.28,8.166611235,37.17434485,26.03,7.974963827,38.26213334
12/3/2015,3,1,35,Rubble,High,6,14:00,,2170.776378,2182.090096,26.04,7.952921994,36.2693197,26.03,7.974963827,38.26213334
12/3/2015,3,1,36,Sand,High,6,14:00,,2185.059786,2182.090096,26.3,8.07711171,38.25744137,26.03,7.974963827,38.26213334
12/3/2015,1,1,1,Coral,Ambient,0,18:00,34,2102.101498,2181.117443,25.81,7.986557212,38.37290362,25.49,7.955733831,38.64408746
12/3/2015,1,1,2,Algae,Ambient,0,18:00,35,2165.177685,2181.117443,26.05,8.109428859,38.3930594,25.49,7.955733831,38.64408746
12/3/2015,1,1,3,Rubble,Ambient,0,18:00,34,2162.575421,2181.117443,25.87,8.004231902,38.47063193,25.49,7.955733831,38.64408746
12/3/2015,1,1,4,Sand,Ambient,0,18:00,37,2174.428793,2181.117443,26.02,7.985215091,38.41827671,25.49,7.955733831,38.64408746
12/3/2015,1,1,5,Coral,Med,3,18:00,31,2112.924433,2192.962161,26.01,8.02073653,38.35277578,25.82,7.949327563,38.43866297
12/3/2015,1,1,6,Algae,Med,3,18:00,29,2181.279374,2192.962161,26.08,8.15108996,38.44169,25.82,7.949327563,38.43866297
12/3/2015,1,1,7,Rubble,Med,3,18:00,30,2205.397433,2192.962161,26.05,8.021839652,38.54082441,25.82,7.949327563,38.43866297
12/3/2015,1,1,8,Sand,Med,3,18:00,24,2171.320999,2192.962161,26.03,8.042344645,38.40986787,25.82,7.949327563,38.43866297
12/3/2015,1,1,9,Coral,High,6,18:00,30,2084.878221,2161.514067,26.04,8.065781091,38.32759937,25.84,7.943984946,38.42179206
12/3/2015,1,1,10,Algae,High,6,18:00,27,2181.473533,2161.514067,26.06,8.250766094,38.16324466,25.84,7.943984946,38.42179206
12/3/2015,1,1,11,Rubble,High,6,18:00,28,2163.321412,2161.514067,26.06,8.043590854,38.38465977,25.84,7.943984946,38.42179206
12/3/2015,1,1,12,Sand,High,6,18:00,33,2179.105309,2161.514067,26.1,8.063216012,38.35109196,25.84,7.943984946,38.42179206
12/3/2015,2,1,13,Coral,Ambient,0,18:00,37,2102.827703,2181.117443,25.95,7.949154828,38.47722487,25.49,7.955733831,38.64408746
12/3/2015,2,1,14,Algae,Ambient,0,18:00,35,2174.685172,2181.117443,25.8,8.01704608,38.38132998,25.49,7.955733831,38.64408746
12/3/2015,2,1,15,Rubble,Ambient,0,18:00,38,2169.253002,2181.117443,25.77,7.97364604,38.4066276,25.49,7.955733831,38.64408746
12/3/2015,2,1,16,Sand,Ambient,0,18:00,37.5,2200.999731,2181.117443,28.85,7.941233037,36.08653117,25.49,7.955733831,38.64408746
12/3/2015,2,1,17,Coral,Med,3,18:00,33,2241.097385,2192.962161,25.4,7.995847738,38.64606462,25.82,7.949327563,38.43866297
12/3/2015,2,1,18,Algae,Med,3,18:00,30,2178.232114,2192.962161,25.85,8.082056031,38.41336124,25.82,7.949327563,38.43866297
12/3/2015,2,1,19,Rubble,Med,3,18:00,32,2179.339356,2192.962161,26.01,7.961774373,38.20502312,25.82,7.949327563,38.43866297
12/3/2015,2,1,20,Sand,Med,3,18:00,27,2169.949337,2192.962161,25.72,8.001345049,38.44885223,25.82,7.949327563,38.43866297
12/3/2015,2,1,21,Coral,High,6,18:00,28,2133.87537,2161.514067,25.97,8.038166465,38.46036713,25.84,7.943984946,38.42179206
12/3/2015,2,1,22,Algae,High,6,18:00,31,2194.918437,2161.514067,25.89,8.120228704,38.37966885,25.84,7.943984946,38.42179206
12/3/2015,2,1,23,Rubble,High,6,18:00,29,2197.678239,2161.514067,25.75,7.978991814,38.4978087,25.84,7.943984946,38.42179206
12/3/2015,2,1,24,Sand,High,6,18:00,30,2178.66776,2161.514067,25.74,8.012858825,38.43195308,25.84,7.943984946,38.42179206
12/3/2015,3,1,25,Coral,Ambient,0,18:00,35,2111.028166,2181.117443,25.9,7.976833578,38.2231814,25.49,7.955733831,38.64408746
12/3/2015,3,1,26,Algae,Ambient,0,18:00,33,2174.685172,2181.117443,25.96,8.013038656,38.32082581,25.49,7.955733831,38.64408746
12/3/2015,3,1,27,Rubble,Ambient,0,18:00,40,2173.920123,2181.117443,25.85,7.997779305,38.33922906,25.49,7.955733831,38.64408746
12/3/2015,3,1,28,Sand,Ambient,0,18:00,33,2172.774105,2181.117443,25.9,7.971777819,38.37125346,25.49,7.955733831,38.64408746
12/3/2015,3,1,29,Coral,Med,3,18:00,28.5,2126.099086,2192.962161,25.8,8.033904245,38.38132998,25.82,7.949327563,38.43866297
12/3/2015,3,1,30,Algae,Med,3,18:00,29,2178.058055,2192.962161,26,8.089954126,38.21338799,25.82,7.949327563,38.43866297
12/3/2015,3,1,31,Rubble,Med,3,18:00,29,2203.697449,2192.962161,25.94,8.006588691,38.48565837,25.82,7.949327563,38.43866297
12/3/2015,3,1,32,Sand,Med,3,18:00,27,2185.598062,2192.962161,25.92,7.95969448,38.35443193,25.82,7.949327563,38.43866297
12/3/2015,3,1,33,Coral,High,6,18:00,31,2140.048548,2161.514067,25.69,8.010211225,38.47422423,25.84,7.943984946,38.42179206
12/3/2015,3,1,34,Algae,High,6,18:00,28.5,2191.993215,2161.514067,25.91,8.092968276,38.43689707,25.84,7.943984946,38.42179206
12/3/2015,3,1,35,Rubble,High,6,18:00,29,2170.595396,2161.514067,25.81,7.92586985,38.29872868,25.84,7.943984946,38.42179206
12/3/2015,3,1,36,Sand,High,6,18:00,30,2174.018562,2161.514067,25.95,8.043513204,38.32922272,25.84,7.943984946,38.42179206
12/3/2015,1,1,1,Coral,Ambient,0,22:00,,2134.59229,2186.915078,25.2,7.834884508,38.51680682,25.22,7.93426295,38.49975298
12/3/2015,1,1,2,Algae,Ambient,0,22:00,,2185.257654,2186.915078,25.39,7.933531318,38.28053952,25.22,7.93426295,38.49975298
12/3/2015,1,1,3,Rubble,Ambient,0,22:00,,2207.197222,2186.915078,25.35,7.900333639,38.46406513,25.22,7.93426295,38.49975298
12/3/2015,1,1,4,Sand,Ambient,0,22:00,,2193.025531,2186.915078,25.46,7.934222621,38.44544654,25.22,7.93426295,38.49975298
12/3/2015,1,1,5,Coral,Med,3,22:00,,2139.252764,2183.682607,25.43,7.799617369,38.47090881,25.22,7.930884763,38.49975298
12/3/2015,1,1,6,Algae,Med,3,22:00,,2180.007967,2183.682607,25.46,7.930847149,38.37075338,25.22,7.930884763,38.49975298
12/3/2015,1,1,7,Rubble,Med,3,22:00,,2208.716606,2183.682607,25.46,7.878527335,38.44544654,25.22,7.930884763,38.49975298
12/3/2015,1,1,8,Sand,Med,3,22:00,,2218.962551,2183.682607,25.4,7.923260508,38.34683329,25.22,7.930884763,38.49975298
12/3/2015,1,1,9,Coral,High,6,22:00,,2159.461051,2179.766902,25.44,7.787664548,38.46241826,25.24,7.928911271,38.48271173
12/3/2015,1,1,10,Algae,High,6,22:00,,2198.160367,2179.766902,25.44,7.946322352,38.38769105,25.24,7.928911271,38.48271173
12/3/2015,1,1,11,Rubble,High,6,22:00,,2204.385337,2179.766902,25.38,7.85095246,38.43857896,25.24,7.928911271,38.48271173
12/3/2015,1,1,12,Sand,High,6,22:00,,2201.591218,2179.766902,25.38,7.915103612,38.51340849,25.24,7.928911271,38.48271173
12/3/2015,2,1,13,Coral,Ambient,0,22:00,,2132.944973,2186.915078,25.32,7.855167151,38.26493281,25.22,7.93426295,38.49975298
12/3/2015,2,1,14,Algae,Ambient,0,22:00,,2195.56984,2186.915078,25.3,7.919614968,38.35674694,25.22,7.93426295,38.49975298
12/3/2015,2,1,15,Rubble,Ambient,0,22:00,,2211.181412,2186.915078,24.97,7.888798754,38.48745633,25.22,7.93426295,38.49975298
12/3/2015,2,1,16,Sand,Ambient,0,22:00,,2188.220001,2186.915078,25.3,7.94663322,38.50660474,25.22,7.93426295,38.49975298
12/3/2015,2,1,17,Coral,Med,3,22:00,,2173.899004,2183.682607,25.24,7.847840218,38.48271173,25.22,7.930884763,38.49975298
12/3/2015,2,1,18,Algae,Med,3,22:00,,2215.530133,2183.682607,25.13,7.884856377,38.42620317,25.22,7.930884763,38.49975298
12/3/2015,2,1,19,Rubble,Med,3,22:00,,2207.958978,2183.682607,25.27,7.855865852,38.53216618,25.22,7.930884763,38.49975298
12/3/2015,2,1,20,Sand,Med,3,22:00,,2203.468023,2183.682607,25.21,7.912446374,38.43320766,25.22,7.930884763,38.49975298
12/3/2015,2,1,21,Coral,High,6,22:00,,2156.60666,2179.766902,25.1,7.826136467,38.52700528,25.24,7.928911271,38.48271173
12/3/2015,2,1,22,Algae,High,6,22:00,,2196.389438,2179.766902,25.32,7.894003286,38.3397901,25.24,7.928911271,38.48271173
12/3/2015,2,1,23,Rubble,High,6,22:00,,2195.552924,2179.766902,25.31,7.860372636,38.49809054,25.24,7.928911271,38.48271173
12/3/2015,2,1,24,Sand,High,6,22:00,,2193.098437,2179.766902,25.17,7.90794484,38.4672718,25.24,7.928911271,38.48271173
12/3/2015,3,1,25,Coral,Ambient,0,22:00,,2158.340727,2186.915078,25.22,7.837984621,38.57483151,25.22,7.93426295,38.49975298
12/3/2015,3,1,26,Algae,Ambient,0,22:00,,2202.687603,2186.915078,25.23,7.922297321,38.49123079,25.22,7.93426295,38.49975298
12/3/2015,3,1,27,Rubble,Ambient,0,22:00,,2191.953292,2186.915078,25.29,7.884294215,38.36523004,25.22,7.93426295,38.49975298
12/3/2015,3,1,28,Sand,Ambient,0,22:00,,2197.689589,2186.915078,25.15,7.94708609,38.48432275,25.22,7.93426295,38.49975298
12/3/2015,3,1,29,Coral,Med,3,22:00,,2152.596706,2183.682607,25.16,7.865850499,38.40066418,25.22,7.930884763,38.49975298
12/3/2015,3,1,30,Algae,Med,3,22:00,,2190.566876,2183.682607,25.36,7.879932779,38.23112492,25.22,7.930884763,38.49975298
12/3/2015,3,1,31,Rubble,Med,3,22:00,,2209.702811,2183.682607,25.24,7.883308804,38.40769254,25.22,7.930884763,38.49975298
12/3/2015,3,1,32,Sand,Med,3,22:00,,2196.896151,2183.682607,25.18,7.912871315,38.45875105,25.22,7.930884763,38.49975298
12/3/2015,3,1,33,Coral,High,6,22:00,,2160.161383,2179.766902,25.13,7.845995505,38.5013863,25.24,7.928911271,38.48271173
12/3/2015,3,1,34,Algae,High,6,22:00,,2189.015193,2179.766902,25.33,7.882042959,38.40618151,25.24,7.928911271,38.48271173
12/3/2015,3,1,35,Rubble,High,6,22:00,,2205.17175,2179.766902,25.06,7.808101456,38.48590436,25.24,7.928911271,38.48271173
12/3/2015,3,1,36,Sand,High,6,22:00,,2175.816437,2179.766902,25.28,7.879368659,38.44866694,25.24,7.928911271,38.48271173
12/4/2015,1,1,1,Coral,Ambient,0,2:00,,2131.200617,2171.356887,24.97,7.778915607,38.48745633,24.93,7.924867579,38.21992454
12/4/2015,1,1,2,Algae,Ambient,0,2:00,,2183.474757,2171.356887,25.17,7.874157308,38.16696485,24.93,7.924867579,38.21992454
12/4/2015,1,1,3,Rubble,Ambient,0,2:00,,2201.988546,2171.356887,25.1,7.858242155,37.25143069,24.93,7.924867579,38.21992454
12/4/2015,1,1,4,Sand,Ambient,0,2:00,,2186.746507,2171.356887,25.11,7.92062185,38.29288512,24.93,7.924867579,38.21992454
12/4/2015,1,1,5,Coral,Med,3,2:00,,2151.41973,2181.03128,25.13,7.751377729,38.35104515,24.94,7.921344184,38.28681678
12/4/2015,1,1,6,Algae,Med,3,2:00,,2189.051806,2181.03128,25.13,7.839237092,38.27591222,24.94,7.921344184,38.28681678
12/4/2015,1,1,7,Rubble,Med,3,2:00,,2210.231823,2181.03128,25.18,7.880774236,38.08351584,24.94,7.921344184,38.28681678
12/4/2015,1,1,8,Sand,Med,3,2:00,,2195.607977,2181.03128,25.14,7.849235192,38.19233982,24.94,7.921344184,38.28681678
12/4/2015,1,1,9,Coral,High,6,2:00,,2151.462677,2178.805954,25.16,7.718869808,38.40066418,24.94,7.914581463,38.36222707
12/4/2015,1,1,10,Algae,High,6,2:00,,2182.628841,2178.805954,25.2,7.790965133,38.36665617,24.94,7.914581463,38.36222707
12/4/2015,1,1,11,Rubble,High,6,2:00,,2209.508113,2178.805954,25.14,7.785032425,38.3425462,24.94,7.914581463,38.36222707
12/4/2015,1,1,12,Sand,High,6,2:00,,2193.629602,2178.805954,25.17,7.852195413,38.09195077,24.94,7.914581463,38.36222707
12/4/2015,2,1,13,Coral,Ambient,0,2:00,,2141.856969,2171.356887,25.16,7.825304101,38.32555773,24.93,7.924867579,38.21992454
12/4/2015,2,1,14,Algae,Ambient,0,2:00,,2177.524154,2171.356887,25.09,7.882039589,37.03528598,24.93,7.924867579,38.21992454
12/4/2015,2,1,15,Rubble,Ambient,0,2:00,,2201.181904,2171.356887,24.9,7.877948314,38.09458919,24.93,7.924867579,38.21992454
12/4/2015,2,1,16,Sand,Ambient,0,2:00,,2189.514875,2171.356887,25.12,7.917100625,37.75904918,24.93,7.924867579,38.21992454
12/4/2015,2,1,17,Coral,Med,3,2:00,,2165.042468,2181.03128,25.13,7.842616298,38.42620317,24.94,7.921344184,38.28681678
12/4/2015,2,1,18,Algae,Med,3,2:00,,2187.00272,2181.03128,26.02,7.796542495,37.53312954,24.94,7.921344184,38.28681678
12/4/2015,2,1,19,Rubble,Med,3,2:00,,2197.799063,2181.03128,25.17,7.823476011,38.16696485,24.94,7.921344184,38.28681678
12/4/2015,2,1,20,Sand,Med,3,2:00,,2187.154797,2181.03128,25.03,7.862601298,38.51153792,24.94,7.921344184,38.28681678
12/4/2015,2,1,21,Coral,High,6,2:00,,2155.983086,2178.805954,25.14,7.715761019,38.49285295,24.94,7.914581463,38.36222707
12/4/2015,2,1,22,Algae,High,6,2:00,,2185.147321,2178.805954,25.14,7.80192789,38.3425462,24.94,7.914581463,38.36222707
12/4/2015,2,1,23,Rubble,High,6,2:00,,2205.855835,2178.805954,25.1,7.809238736,38.15108256,24.94,7.914581463,38.36222707
12/4/2015,2,1,24,Sand,High,6,2:00,,2200.01437,2178.805954,25.01,7.857810368,38.37793809,24.94,7.914581463,38.36222707
12/4/2015,3,1,25,Coral,Ambient,0,2:00,,2139.481084,2171.356887,25.09,7.80937691,38.23469395,24.93,7.924867579,38.21992454
12/4/2015,3,1,26,Algae,Ambient,0,2:00,,2179.684566,2171.356887,25.11,7.883448089,38.36805245,24.93,7.924867579,38.21992454
