Scan No ,Date, Time,RAW VALUE ,CALIBRATED VALUE
1892,21/12/2015 , 06:30:00,0,0
1893,21/12/2015 , 06:45:00,0,0
1894,21/12/2015 , 07:00:00,4,4
1895,21/12/2015 , 07:15:00,74,74
1896,21/12/2015 , 07:30:00,270,270
1897,21/12/2015 , 07:45:00,681,681
1898,21/12/2015 , 08:00:00,892,892
1899,21/12/2015 , 08:15:00,1212,1212
1900,21/12/2015 , 08:30:00,1317,1317
1901,21/12/2015 , 08:45:00,1386,1386
1902,21/12/2015 , 09:00:00,1642,1642
1903,21/12/2015 , 09:15:00,3111,3111
1904,21/12/2015 , 09:30:00,4028,4028
1905,21/12/2015 , 09:45:00,2717,2717
1906,21/12/2015 , 10:00:00,4116,4116
1907,21/12/2015 , 10:15:00,7466,7466
1908,21/12/2015 , 10:30:00,7099,7099
1909,21/12/2015 , 10:45:00,6845,6845
1910,21/12/2015 , 11:00:00,9790,9790
1911,21/12/2015 , 11:15:00,6875,6875
1912,21/12/2015 , 11:30:00,6907,6907
1913,21/12/2015 , 11:45:00,9285,9285
1914,21/12/2015 , 12:00:00,10400,10400
1915,21/12/2015 , 12:15:00,5200,5200
1916,21/12/2015 , 12:30:00,8142,8142
1917,21/12/2015 , 12:45:00,7499,7499
1918,21/12/2015 , 13:00:00,4913,4913
1919,21/12/2015 , 13:15:00,5303,5303
1920,21/12/2015 , 13:30:00,3913,3913
1921,21/12/2015 , 13:45:00,3751,3751
1922,21/12/2015 , 14:00:00,4008,4008
1923,21/12/2015 , 14:15:00,3392,3392
1924,21/12/2015 , 14:30:00,4820,4820
1925,21/12/2015 , 14:45:00,4316,4316
1926,21/12/2015 , 15:00:00,2427,2427
1927,21/12/2015 , 15:15:00,2531,2531
1928,21/12/2015 , 15:30:00,2504,2504
1929,21/12/2015 , 15:45:00,1492,1492
1930,21/12/2015 , 16:00:00,1326,1326
1931,21/12/2015 , 16:15:00,1359,1359
1932,21/12/2015 , 16:30:00,845,845
1933,21/12/2015 , 16:45:00,706,706
1934,21/12/2015 , 17:00:00,672,672
1935,21/12/2015 , 17:15:00,320,320
1936,21/12/2015 , 17:30:00,241,241
1937,21/12/2015 , 17:45:00,121,121
1938,21/12/2015 , 18:00:00,42,42
1939,21/12/2015 , 18:15:00,1,1
1940,21/12/2015 , 18:30:00,0,0
1941,21/12/2015 , 18:45:00,0,0
1942,21/12/2015 , 19:00:00,0,0
1943,21/12/2015 , 19:15:00,0,0
1944,21/12/2015 , 19:30:00,0,0
1945,21/12/2015 , 19:45:00,0,0
1946,21/12/2015 , 20:00:00,0,0
1947,21/12/2015 , 20:15:00,0,0
1948,21/12/2015 , 20:30:00,0,0
1949,21/12/2015 , 20:45:00,0,0
1950,21/12/2015 , 21:00:00,0,0
1951,21/12/2015 , 21:15:00,0,0
1952,21/12/2015 , 21:30:00,0,0
1953,21/12/2015 , 21:45:00,0,0
1954,21/12/2015 , 22:00:00,0,0
1955,21/12/2015 , 22:15:00,0,0
1956,21/12/2015 , 22:30:00,0,0
1957,21/12/2015 , 22:45:00,0,0
1958,21/12/2015 , 23:00:00,0,0
1959,21/12/2015 , 23:15:00,0,0
1960,21/12/2015 , 23:30:00,0,0
1961,21/12/2015 , 23:45:00,0,0
1962,21/12/2015 , 24:00:00,0,0
1963,22/12/2015 , 00:15:00,0,0
1964,22/12/2015 , 00:30:00,0,0
1965,22/12/2015 , 00:45:00,0,0
1966,22/12/2015 , 01:00:00,0,0
1967,22/12/2015 , 01:15:00,0,0
1968,22/12/2015 , 01:30:00,0,0
1969,22/12/2015 , 01:45:00,0,0
1970,22/12/2015 , 02:00:00,0,0
1971,22/12/2015 , 02:15:00,0,0
1972,22/12/2015 , 02:30:00,0,0
1973,22/12/2015 , 02:45:00,0,0
1974,22/12/2015 , 03:00:00,0,0
1975,22/12/2015 , 03:15:00,0,0
1976,22/12/2015 , 03:30:00,0,0
1977,22/12/2015 , 03:45:00,0,0
1978,22/12/2015 , 04:00:00,0,0
1979,22/12/2015 , 04:15:00,0,0
1980,22/12/2015 , 04:30:00,0,0
1981,22/12/2015 , 04:45:00,0,0
1982,22/12/2015 , 05:00:00,0,0
1983,22/12/2015 , 05:15:00,0,0
1984,22/12/2015 , 05:30:00,0,0
1985,22/12/2015 , 05:45:00,0,0
1986,22/12/2015 , 06:00:00,0,0
1987,22/12/2015 , 06:15:00,0,0
1988,22/12/2015 , 06:30:00,0,0
1989,22/12/2015 , 06:45:00,0,0
1990,22/12/2015 , 07:00:00,0,0
1991,22/12/2015 , 07:15:00,5,5
1992,22/12/2015 , 07:30:00,394,394
1993,22/12/2015 , 07:45:00,433,433
1994,22/12/2015 , 08:00:00,491,491
1995,22/12/2015 , 08:15:00,590,590
1996,22/12/2015 , 08:30:00,931,931
1997,22/12/2015 , 08:45:00,1217,1217
1998,22/12/2015 , 09:00:00,3233,3233
1999,22/12/2015 , 09:15:00,8587,8587
2000,22/12/2015 , 09:30:00,9500,9500
2001,22/12/2015 , 09:45:00,2127,2127
2002,22/12/2015 , 10:00:00,3765,3765
2003,22/12/2015 , 10:15:00,5684,5684
2004,22/12/2015 , 10:30:00,4003,4003
2005,22/12/2015 , 10:45:00,5818,5818
2006,22/12/2015 , 11:00:00,6076,6076
2007,22/12/2015 , 11:15:00,6412,6412
2008,22/12/2015 , 11:30:00,5485,5485
2009,22/12/2015 , 11:45:00,7102,7102
2010,22/12/2015 , 12:00:00,3957,3957
2011,22/12/2015 , 12:15:00,3400,3400
2012,22/12/2015 , 12:30:00,4643,4643
2013,22/12/2015 , 12:45:00,6815,6815
2014,22/12/2015 , 13:00:00,5563,5563
2015,22/12/2015 , 13:15:00,4781,4781
2016,22/12/2015 , 13:30:00,3837,3837
2017,22/12/2015 , 13:45:00,3117,3117
2018,22/12/2015 , 14:00:00,3624,3624
2019,22/12/2015 , 14:15:00,3198,3198
2020,22/12/2015 , 14:30:00,3004,3004
2021,22/12/2015 , 14:45:00,2939,2939
2022,22/12/2015 , 15:00:00,2192,2192
2023,22/12/2015 , 15:15:00,2218,2218
2024,22/12/2015 , 15:30:00,1819,1819
2025,22/12/2015 , 15:45:00,1440,1440
2026,22/12/2015 , 16:00:00,1846,1846
2027,22/12/2015 , 16:15:00,1946,1946
2028,22/12/2015 , 16:30:00,1013,1013
2029,22/12/2015 , 16:45:00,780,780
2030,22/12/2015 , 17:00:00,477,477
2031,22/12/2015 , 17:15:00,280,280
2032,22/12/2015 , 17:30:00,123,123
2033,22/12/2015 , 17:45:00,53,53
2034,22/12/2015 , 18:00:00,15,15
2035,22/12/2015 , 18:15:00,0,0
2036,22/12/2015 , 18:30:00,0,0
2037,22/12/2015 , 18:45:00,0,0
2038,22/12/2015 , 19:00:00,0,0
2039,22/12/2015 , 19:15:00,0,0
2040,22/12/2015 , 19:30:00,0,0
2041,22/12/2015 , 19:45:00,0,0
2042,22/12/2015 , 20:00:00,0,0
2043,22/12/2015 , 20:15:00,0,0
2044,22/12/2015 , 20:30:00,0,0
2045,22/12/2015 , 20:45:00,0,0
2046,22/12/2015 , 21:00:00,0,0
2047,22/12/2015 , 21:15:00,0,0
2048,22/12/2015 , 21:30:00,0,0
2049,22/12/2015 , 21:45:00,0,0
2050,22/12/2015 , 22:00:00,0,0
2051,22/12/2015 , 22:15:00,0,0
2052,22/12/2015 , 22:30:00,0,0
2053,22/12/2015 , 22:45:00,0,0
2054,22/12/2015 , 23:00:00,0,0
2055,22/12/2015 , 23:15:00,0,0
2056,22/12/2015 , 23:30:00,0,0
2057,22/12/2015 , 23:45:00,0,0
2058,22/12/2015 , 24:00:00,0,0
2059,23/12/2015 , 00:15:00,0,0
2060,23/12/2015 , 00:30:00,0,0
2061,23/12/2015 , 00:45:00,0,0
2062,23/12/2015 , 01:00:00,0,0
2063,23/12/2015 , 01:15:00,0,0
2064,23/12/2015 , 01:30:00,0,0
2065,23/12/2015 , 01:45:00,0,0
2066,23/12/2015 , 02:00:00,0,0
2067,23/12/2015 , 02:15:00,0,0
2068,23/12/2015 , 02:30:00,0,0
2069,23/12/2015 , 02:45:00,0,0
2070,23/12/2015 , 03:00:00,0,0
2071,23/12/2015 , 03:15:00,0,0
2072,23/12/2015 , 03:30:00,0,0
2073,23/12/2015 , 03:45:00,0,0
2074,23/12/2015 , 04:00:00,0,0
2075,23/12/2015 , 04:15:00,0,0
2076,23/12/2015 , 04:30:00,0,0
2077,23/12/2015 , 04:45:00,0,0
2078,23/12/2015 , 05:00:00,0,0
2079,23/12/2015 , 05:15:00,0,0
2080,23/12/2015 , 05:30:00,0,0
2081,23/12/2015 , 05:45:00,0,0
2082,23/12/2015 , 06:00:00,0,0
2083,23/12/2015 , 06:15:00,0,0
2084,23/12/2015 , 06:30:00,0,0
2085,23/12/2015 , 06:45:00,0,0
2086,23/12/2015 , 07:00:00,0,0
2087,23/12/2015 , 07:15:00,16,16
2088,23/12/2015 , 07:30:00,218,218
2089,23/12/2015 , 07:45:00,586,586
2090,23/12/2015 , 08:00:00,709,709
2091,23/12/2015 , 08:15:00,540,540
2092,23/12/2015 , 08:30:00,899,899
2093,23/12/2015 , 08:45:00,928,928
2094,23/12/2015 , 09:00:00,1654,1654
2095,23/12/2015 , 09:15:00,4835,4835
2096,23/12/2015 , 09:30:00,4507,4507
2097,23/12/2015 , 09:45:00,3579,3579
2098,23/12/2015 , 10:00:00,3215,3215
2099,23/12/2015 , 10:15:00,6158,6158
2100,23/12/2015 , 10:30:00,8348,8348
2101,23/12/2015 , 10:45:00,7410,7410
2102,23/12/2015 , 11:00:00,6785,6785
2103,23/12/2015 , 11:15:00,9130,9130
2104,23/12/2015 , 11:30:00,8961,8961
2105,23/12/2015 , 11:45:00,9563,9563
2106,23/12/2015 , 12:00:00,10348,10348
2107,23/12/2015 , 12:15:00,9674,9674
2108,23/12/2015 , 12:30:00,10272,10272
2109,23/12/2015 , 12:45:00,9910,9910
2110,23/12/2015 , 13:00:00,6855,6855
2111,23/12/2015 , 13:15:00,7415,7415
2112,23/12/2015 , 13:30:00,7775,7775
2113,23/12/2015 , 13:45:00,7319,7319
2114,23/12/2015 , 14:00:00,4617,4617
2115,23/12/2015 , 14:15:00,3493,3493
2116,23/12/2015 , 14:30:00,3940,3940
2117,23/12/2015 , 14:45:00,3021,3021
2118,23/12/2015 , 15:00:00,2150,2150
2119,23/12/2015 , 15:15:00,2428,2428
2120,23/12/2015 , 15:30:00,1425,1425
2121,23/12/2015 , 15:45:00,958,958
2122,23/12/2015 , 16:00:00,995,995
2123,23/12/2015 , 16:15:00,1117,1117
2124,23/12/2015 , 16:30:00,1088,1088
2125,23/12/2015 , 16:45:00,850,850
2126,23/12/2015 , 17:00:00,510,510
2127,23/12/2015 , 17:15:00,413,413
2128,23/12/2015 , 17:30:00,322,322
2129,23/12/2015 , 17:45:00,115,115
2130,23/12/2015 , 18:00:00,16,16
2131,23/12/2015 , 18:15:00,0,0
2132,23/12/2015 , 18:30:00,0,0
2133,23/12/2015 , 18:45:00,0,0
2134,23/12/2015 , 19:00:00,0,0
2135,23/12/2015 , 19:15:00,0,0
2136,23/12/2015 , 19:30:00,0,0
2137,23/12/2015 , 19:45:00,0,0
2138,23/12/2015 , 20:00:00,0,0
2139,23/12/2015 , 20:15:00,0,0
2140,23/12/2015 , 20:30:00,0,0
2141,23/12/2015 , 20:45:00,0,0
2142,23/12/2015 , 21:00:00,0,0
2143,23/12/2015 , 21:15:00,0,0
2144,23/12/2015 , 21:30:00,0,0
2145,23/12/2015 , 21:45:00,0,0
2146,23/12/2015 , 22:00:00,0,0
2147,23/12/2015 , 22:15:00,0,0
2148,23/12/2015 , 22:30:00,0,0
2149,23/12/2015 , 22:45:00,0,0
2150,23/12/2015 , 23:00:00,0,0
2151,23/12/2015 , 23:15:00,0,0
2152,23/12/2015 , 23:30:00,0,0
2153,23/12/2015 , 23:45:00,0,0
2154,23/12/2015 , 24:00:00,0,0
2155,24/12/2015 , 00:15:00,0,0
2156,24/12/2015 , 00:30:00,0,0
2157,24/12/2015 , 00:45:00,0,0
2158,24/12/2015 , 01:00:00,0,0
2159,24/12/2015 , 01:15:00,0,0
2160,24/12/2015 , 01:30:00,0,0
2161,24/12/2015 , 01:45:00,0,0
2162,24/12/2015 , 02:00:00,0,0
2163,24/12/2015 , 02:15:00,0,0
2164,24/12/2015 , 02:30:00,0,0
2165,24/12/2015 , 02:45:00,0,0
2166,24/12/2015 , 03:00:00,0,0
2167,24/12/2015 , 03:15:00,0,0
2168,24/12/2015 , 03:30:00,0,0
2169,24/12/2015 , 03:45:00,0,0
2170,24/12/2015 , 04:00:00,0,0
2171,24/12/2015 , 04:15:00,0,0
2172,24/12/2015 , 04:30:00,0,0
2173,24/12/2015 , 04:45:00,0,0
2174,24/12/2015 , 05:00:00,0,0
2175,24/12/2015 , 05:15:00,0,0
2176,24/12/2015 , 05:30:00,0,0
2177,24/12/2015 , 05:45:00,0,0
2178,24/12/2015 , 06:00:00,0,0
2179,24/12/2015 , 06:15:00,0,0
2180,24/12/2015 , 06:30:00,0,0
2181,24/12/2015 , 06:45:00,0,0
2182,24/12/2015 , 07:00:00,0,0
2183,24/12/2015 , 07:15:00,0,0
2184,24/12/2015 , 07:30:00,97,97
2185,24/12/2015 , 07:45:00,302,302
2186,24/12/2015 , 08:00:00,758,758
2187,24/12/2015 , 08:15:00,562,562
2188,24/12/2015 , 08:30:00,795,795
2189,24/12/2015 , 08:45:00,766,766
2190,24/12/2015 , 09:00:00,3263,3263
2191,24/12/2015 , 09:15:00,9301,9301
2192,24/12/2015 , 09:30:00,8468,8468
2193,24/12/2015 , 09:45:00,3655,3655
2194,24/12/2015 , 10:00:00,0,0
2195,24/12/2015 , 10:15:00,0,0
2196,24/12/2015 , 10:30:00,0,0
2197,24/12/2015 , 10:45:00,0,0
2198,24/12/2015 , 11:00:00,0,0
2199,24/12/2015 , 11:15:00,0,0
2200,24/12/2015 , 11:30:00,0,0
2201,24/12/2015 , 11:45:00,0,0
2202,24/12/2015 , 12:00:00,0,0
2203,24/12/2015 , 12:15:00,0,0
2204,24/12/2015 , 12:30:00,0,0
